Time,Strain_Energy,Surface_Energy,Impactor_KE,Domain_KE,Imp_disp,dom_hit_disp
49.330000000000005,2549.332977260885,1894.343131266774,316.54532965132074,3328.7083917316513,0.0004026186364812754,0.0004458657589676112
49.339999999999996,2549.1932580745242,1895.1572299209834,316.5453296343166,3328.080453916789,0.0004025550731020968,0.00044593793696478656
49.35,2548.9822321200913,1895.9677134691237,316.5453296297233,3327.5257164836808,0.00040249150972291957,0.0004460125014610609
49.36,2548.6825993264256,1896.7791524548688,316.54532962510467,3327.0581915391876,0.0004024279463437419,0.00044608963591281296
49.370000000000005,2548.301589596219,1897.5844902204497,316.54532961476366,3326.6735717091287,0.0004023643829645656,0.0004461694851465915
49.379999999999995,2547.8709768376752,1898.3770761710769,316.54532960968726,3326.349542564312,0.00040230081958539,0.0004462521594698276
49.39,2547.418311152203,1899.1579573214551,316.54532961213744,3326.0576115454783,0.0004022372562062147,0.0004463377338921954
49.4,2546.963412938146,1899.929381058379,316.5453296193372,3325.7762402837648,0.0004021736928270386,0.0004464262481240534
49.410000000000004,2546.5033903933045,1900.701139758138,316.5453296294264,3325.501271777908,0.0004021101294478619,0.00044651770681793134
49.419999999999995,2546.0103954465035,1901.479325116191,316.54532964855906,3325.254157336491,0.00040204656606868377,0.00044661208060370577
49.43,2545.4578970020602,1902.256629511258,316.54532965769596,3325.063450986306,0.0004019830026895032,0.00044670928777258126
49.44,2544.8526731299635,1903.0322469992357,316.54532965744323,3324.9231058009564,0.00040191943931032324,0.000446809207871926
49.45,2544.2469151661244,1903.814197888858,316.54532966100805,3324.777007162222,0.00040185587593114273,0.00044691168945844566
49.46,2543.7177552985986,1904.6002550444298,316.54532967141796,3324.5532316771973,0.00040179231255196206,0.0004470165533740535
49.47,2543.3052570637715,1905.3903659775096,316.5453296806123,3324.214277013236,0.00040172874917277944,0.0004471235966165909
49.480000000000004,2542.9877318126814,1906.177188061802,316.5453296749719,3323.7878135791334,0.0004016651857935969,0.00044723259723150176
49.49,2542.6800737427234,1906.962983628864,316.54532966304265,3323.353984007659,0.00040160162241441544,0.000447343317568179
49.50000000000001,2542.297924667952,1907.738099382322,316.54532965769596,3323.001234197945,0.0004015380590352353,0.00044745550805159226
49.51,2541.794550195938,1908.5001022966746,316.54532965933805,3322.776623773685,0.0004014744956560549,0.00044756891396983305
49.52,2541.1892632623944,1909.2517022464676,316.5453296544065,3322.6602878105796,0.00040141093227687445,0.000447683277633047
49.53,2540.541552553127,1910.0030302508878,316.5453296564353,3322.5855159533003,0.00040134736889769503,0.0004477983420685913
49.540000000000006,2539.9249884750466,1910.7588250604588,316.54532966226895,3322.477216906797,0.0004012838055185142,0.00044791385759949205
49.55,2539.3975591878648,1911.5131060083556,316.5453296625243,3322.2842372353134,0.0004012202421393336,0.00044802958425609453
49.56,2538.9567263319886,1912.2784367829913,316.5453296636628,3321.9980707766717,0.0004011566787601527,0.00044814529412954656
49.57,2538.5788130153237,1913.0459859193047,316.5453296668444,3321.6487028810075,0.00040109311538097186,0.0004482607747540047
49.580000000000005,2538.2190681738552,1913.8139815458549,316.54532967345585,3321.2823946212757,0.0004010295520017903,0.00044837583218377153
49.589999999999996,2537.8414991705286,1914.5748744130508,316.5453296871728,3320.9401316571575,0.0004009659886226082,0.00044849029366326055
49.6,2537.414397878112,1915.3362234192894,316.5453296965654,3320.6454663407826,0.0004009024252434239,0.0004486040020260744
49.61,2536.935525502075,1916.0919059348057,316.54532968437525,3320.4064973547943,0.00040083886186423985,0.0004487168219199973
49.620000000000005,2536.408917437332,1916.843114444942,316.545329669645,3320.2192742997113,0.000400775298485058,0.0004488286443996596
49.63,2535.8521487750036,1917.5903663086503,316.5453296639955,3320.066210143484,0.00040071173510587693,0.0004489393878694534
49.64,2535.2932688479655,1918.3387770152406,316.54532965237337,3319.916154498335,0.0004006481717266962,0.00044904899849226875
49.65,2534.7757045114395,1919.0852469415938,316.5453296399179,3319.72673818361,0.0004005846083475175,0.0004491574514667112
49.660000000000004,2534.334152225813,1919.8358027609418,316.5453296287663,3319.461545376305,0.00040052104496833926,0.00044926474969806166
49.67,2533.9824011545816,1920.5864884330956,316.5453296274665,3319.1101106252527,0.00040045748158916276,0.00044937092222487637
49.68,2533.700504132607,1921.3363857996237,316.5453296236547,3318.690001210281,0.0004003939182099848,0.0004494760225811122
49.69,2533.461717330552,1922.0781262171631,316.5453296074631,3318.2335177865766,0.00040033035483080906,0.0004495801307352812
49.7,2533.230305520221,1922.813035496446,316.54532959543934,3317.7746930475773,0.00040026679145163435,0.0004496833503519588
49.71,2532.9789421513833,1923.542234402441,316.5453295916527,3317.3381852789767,0.00040020322807246105,0.00044978580432985155
49.72,2532.6975873689635,1924.2703063047327,316.54532960002854,3316.9296376047523,0.0004001396646932871,0.0004498876325540297
49.73,2532.3995114901395,1924.997843091743,316.5453296106989,3316.5352613716072,0.0004000761013141121,0.0004499889865819328
49.74,2532.1090832091254,1925.7321560015691,316.5453296164608,3316.1273096126547,0.000400012537934936,0.0004500900267588343
49.75,2531.8473404221527,1926.4721883590862,316.54532962474934,3315.6856499536225,0.0003999489745557599,0.0004501909117780481
49.76,2531.610178701955,1927.2166217284584,316.54532963585086,3315.217891214194,0.0003998854111765821,0.0004502917883797238
49.769999999999996,2531.3614704791166,1927.9663435011955,316.5453296423904,3314.7591368192097,0.00039982184779740375,0.0004503928052561356
49.78,2531.0654321442344,1928.710368464216,316.54532966125976,3314.35218089138,0.00039975828441822465,0.0004504941105183245
49.790000000000006,2530.6966047488086,1929.443971022734,316.54532968925554,3314.024648313165,0.0003996947210390425,0.00045059584938074426
49.800000000000004,2530.2463160320403,1930.1711103240334,316.54532971206294,3313.7817218446235,0.0003996311576598578,0.00045069816177841854
49.81,2529.7191753412444,1930.9013232525622,316.54532973467656,3313.612769482498,0.0003995675942806711,0.00045080118012719167
49.82,2529.1403482872192,1931.6344770881842,316.5453297466179,3313.490945470368,0.0003995040309014818,0.00045090502730505273
49.830000000000005,2528.5551152488124,1932.3699388031346,316.5453297509364,3313.3738086225576,0.00039944046752229273,0.0004510098148518305
49.84,2528.007752104949,1933.1059881834349,316.5453297565212,3313.2179900818173,0.00039937690414310257,0.0004511156409632807
49.85,2527.520272765605,1933.8486980866978,316.5453297491627,3312.9992082980966,0.00039931334076391236,0.000451222589675895
49.86,2527.0783562138513,1934.5947638772102,316.5453297423006,3312.7339054834597,0.00039924977738472366,0.00045133072999213163
49.870000000000005,2526.6302939525744,1935.3409545946574,316.54532972171955,3312.475114001762,0.00039918621400553486,0.0004514401154320488
49.88,2526.1202979370637,1936.0889381661475,316.54532968767484,3312.273650789872,0.0003991226506263503,0.00045155077978162653
49.89,2525.5373263309366,1936.845118310401,316.5453296536314,3312.135515037894,0.0003990590872471683,0.00045166272411035607
49.9,2524.926311326437,1937.6120212871203,316.54532961450894,3312.01471980452,0.00039899552386799057,0.0004517759347411332
49.910000000000004,2524.363674573386,1938.3802999104175,316.5453295929171,3311.8475217616065,0.00039893196048881646,0.000451890381633379
49.92,2523.8942609312903,1939.1426762669983,316.54532957260597,3311.5954718144008,0.00039886839710964305,0.0004520060194413571
49.93,2523.514383453691,1939.9053873959012,316.54532955354597,3311.2537363876754,0.000398804833730473,0.0004521227893031803
49.94,2523.2109143141115,1940.673481241612,316.54532954897473,3310.8316163634927,0.00039874127035130345,0.0004522406209533298
49.95,2522.9798914541075,1941.4401517320941,316.54532955128695,3310.3389179890382,0.0003986777069721343,0.00045235943471513395
49.96,2522.8120659933606,1942.2098541455093,316.54532955683953,3309.782481099027,0.0003986141435929643,0.00045247914341727295
49.970000000000006,2522.689905275595,1942.9789235782837,316.54532956424856,3309.1818525425647,0.00039855058021379407,0.0004525996546685062
49.98,2522.573179986839,1943.7436117399286,316.5453295888517,3308.580696083771,0.0003984870168346225,0.0004527208759692855
49.99,2522.4048408312215,1944.5017241657044,316.5453296188294,3308.0349891823203,0.00039842345345544736,0.00045284271521497206
50.0,2522.14592396413,1945.256709215658,316.5453296399179,3307.5799796936267,0.0003983598900762698,0.00045296508124672956
50.010000000000005,2521.8080447381813,1946.0094566226467,316.54532965591545,3307.2034278312544,0.0003982963266970904,0.0004530878856284507
50.019999999999996,2521.435580275438,1946.7597103150538,316.54532967878697,3306.865506532178,0.00039823276331790963,0.00045321104450311487
50.03,2521.0485610126693,1947.508655647136,316.545329698253,3306.5457334513644,0.00039816919993872565,0.00045333448010688833
50.04,2520.623997332871,1948.259365897583,316.54532971003135,3306.2622817033084,0.00039810563655954097,0.000453458122067758
50.050000000000004,2520.1275074490845,1949.0069818196116,316.5453297222219,3306.0536293500327,0.0003980420731803546,0.0004535819084680898
50.059999999999995,2519.533523056429,1949.7502204518087,316.5453297311132,3305.9424330248457,0.0003979785098011675,0.0004537057862223456
50.07,2518.87179954752,1950.4874114866584,316.54532973823837,3305.902485742466,0.00039791494642197933,0.00045382971186773365
50.08,2518.2130565980797,1951.214966597812,316.54532972850495,3305.8672935731915,0.0003978513830427908,0.0004539536520025716
50.09,2517.619989461618,1951.9354099283178,316.5453297140953,3305.7751700885765,0.0003977878196636046,0.00045407758325987567
50.1,2517.106879976979,1952.6491805991266,316.54532970623995,3305.6113350374844,0.00039772425628441894,0.00045420149207033863
50.11,2516.633426775634,1953.358910273093,316.54532968767484,3305.411708190711,0.0003976606929052343,0.00045432537589743937
50.120000000000005,2516.154024952096,1954.0638903679835,316.5453296668444,3305.2185278524134,0.0003975971295260524,0.000454449241385309
50.13,2515.6630786343003,1954.769765074812,316.5453296579506,3305.035913520275,0.00039753356614687194,0.00045457310332026304
50.14,2515.205997126926,1955.4656387090556,316.5453296518596,3304.8287120505765,0.0003974700027676918,0.0004546969849675923
50.15,2514.8193418418136,1956.14689813362,316.54532963863574,3304.565419400762,0.0003974064393885126,0.00045482091496263613
50.160000000000004,2514.486970098297,1956.8246830833982,316.5453296287663,3304.2535618894394,0.00039734287600933513,0.00045494492575613287
50.17,2514.1693814100718,1957.4963243619306,316.54532961756684,3303.930209054337,0.0003972793126301579,0.000455069052004192
50.18000000000001,2513.8345120450613,1958.1699365816742,316.54532959622827,3303.6191032178267,0.0003972157492509827,0.0004551933290656328
50.19,2513.4944548409835,1958.8458535458153,316.54532958585355,3303.3118248089913,0.0003971521858718097,0.00045531779149783917
50.2,2513.1734333405648,1959.5215940677733,316.54532958046826,3302.987203544793,0.00039708862249263657,0.0004554424712170735
50.21,2512.8743933792107,1960.1987530273893,316.5453295835266,3302.6413520154438,0.0003970250591134647,0.00045556739657880456
50.220000000000006,2512.577630348301,1960.87202083676,316.54532960716233,3302.2968455092964,0.00039696149573429095,0.0004556925773254581
50.23,2512.2450424743133,1961.5540086696556,316.54532963280803,3301.981441893044,0.0003968979323551143,0.00045581801668978614
50.24,2511.871220783916,1962.232736059405,316.5453296457662,3301.708447504946,0.0003968343689759354,0.000455943713012396
50.25,2511.458700205911,1962.9071160909325,316.5453296579506,3301.4767023756417,0.00039677080559675614,0.0004560696589631233
50.260000000000005,2511.004398780247,1963.5792555082069,316.5453296701497,3301.2884230071872,0.0003967072422175748,0.0004561958414316497
50.269999999999996,2510.4863686348313,1964.2488336287483,316.54532967777305,3301.1662869785423,0.0003966436788383931,0.0004563222412070844
50.28,2509.8611838175934,1964.9161477764924,316.54532969046954,3301.152587572821,0.0003965801154592103,0.00045644883279886213
50.29,2509.088793816839,1965.5956007132663,316.5453297039403,3301.271160066631,0.00039651655208002603,0.0004565755844110349
50.300000000000004,2508.2083582705764,1966.282315457117,316.5453297080053,3301.4897267025526,0.0003964529887008405,0.00045670245805034095
50.309999999999995,2507.3137945260414,1966.9676437468809,316.54532971056165,3301.723096914728,0.0003963894253216554,0.0004568294097823472
50.32,2506.496439656336,1967.6566196705678,316.5453297052024,3301.880450837419,0.00039632586194246933,0.0004569563902848053
50.33,2505.796789222962,1968.3490903164509,316.54532968666746,3301.92269822942,0.00039626229856328535,0.00045708334530764153
50.34,2505.1867836222864,1969.0354995013588,316.5453296806123,3301.8845130240647,0.000396198735184103,0.0004572101965609859
50.35,2504.5805412617733,1969.719619590608,316.54532967803067,3301.8439835572394,0.0003961351718049202,0.00045733685652460084
50.36,2503.914314966587,1970.4052027012815,316.54532967230995,3301.856062242072,0.0003960716084257384,0.00045746323391112546
50.37,2503.2085422138657,1971.0934944247842,316.545329660755,3301.90261790235,0.00039600804504655676,0.00045758923590798173
50.38,2502.5482951783647,1971.7813303724927,316.545329650367,3301.9026638509563,0.0003959444816673773,0.00045771477072901676
50.39,2502.017941763252,1972.4763654506467,316.5453296350964,3301.7728898252135,0.0003958809182881977,0.00045783975063134737
50.4,2501.643593074708,1973.1682683925865,316.5453296155333,3301.4962583574725,0.0003958173549090213,0.00045796409559532803
50.410000000000004,2501.345909728084,1973.8603793871075,316.54532961018987,3301.1457637673716,0.0003957537915298456,0.0004580877402453297
50.42,2500.9963992367557,1974.5583970152582,316.5453296094364,3300.84018714799,0.0003956902281506703,0.00045821063017384704
50.43000000000001,2500.5141248743103,1975.255640627127,316.5453296104457,3300.6613472468057,0.0003956266647714948,0.00045833272381957404
50.44,2499.902826578217,1975.9627301522817,316.5453296099416,3300.597317332403,0.00039556310139231927,0.00045845399439257473
50.45,2499.2572536688085,1976.6870845097337,316.5453296213585,3300.552848500454,0.00039549953801314386,0.0004585744313960082
50.46,2498.704971689667,1977.419040620156,316.54532962474934,3300.413969083176,0.00039543597463396606,0.0004586940429129997
50.470000000000006,2498.3108097697095,1978.1557664814516,316.5453296094364,3300.119907716507,0.00039537241125478994,0.0004588128554695018
50.48,2498.0420810119435,1978.9035269375017,316.54532961450894,3299.6965952792025,0.00039530884787561523,0.00045893091357765745
50.49,2497.804623321764,1979.6606102535602,316.54532963026423,3299.235512721337,0.0003952452844964381,0.0004590482795469403
50.5,2497.5043468275885,1980.4186147733897,316.54532963863574,3298.8345536373217,0.00039518172111726023,0.0004591650328426666
50.510000000000005,2497.0933402834326,1981.1747849036828,316.54532965719307,3298.5414832951424,0.0003951181577380814,0.00045928126909713105
50.52,2496.595596844285,1981.931240412695,316.54532967065114,3298.332451433725,0.0003950545943588998,0.00045939709875882204
50.53,2496.0762920561415,1982.6883179225647,316.54532968095873,3298.1452046290283,0.0003949910309797183,0.00045951264540654475
50.54,2495.579688370171,1983.4471420263192,316.54532969760135,3297.9369946162533,0.0003949274676005346,0.00045962804373411335
50.550000000000004,2495.101212193378,1984.1994025046056,316.54532970689695,3297.718884330698,0.0003948639042213497,0.0004597434372768293
50.56,2494.5908116222236,1984.9487530471588,316.5453297052024,3297.532497983617,0.0003948003408421642,0.00045985897589771556
50.57,2494.0340677267254,1985.6992033635158,316.5453297085126,3297.389133728327,0.00039473677746297965,0.00045997481336872023
50.58,2493.485564070703,1986.444509727677,316.5453297054576,3297.242278655335,0.0003946732140837935,0.00046009109766415154
50.59,2493.012182375889,1987.1868388752919,316.54532969199244,3297.0250002715698,0.00039460965070460953,0.00046020797550289224
50.6,2492.6247953075786,1987.9388817597442,316.5453297036861,3296.719237408582,0.0003945460873254261,0.00046032559012400634
50.61,2492.2624489575555,1988.6983479164242,316.5453297003784,3296.3811352425682,0.0003944825239462398,0.00046044407880563136
50.62,2491.848403398948,1989.4617820427763,316.54532967954316,3296.0853734283382,0.000394418960567057,0.00046056357169633756
50.63,2491.363256013129,1990.225500531802,316.54532966583037,3295.8555305853392,0.00039435539718787486,0.00046068418780894737
50.64,2490.8596969022506,1990.9851968232124,316.54532964905724,3295.6473084217887,0.00039429183380869484,0.0004608060326318098
50.65,2490.40834215886,1991.7296773384148,316.54532964067306,3295.4043433203024,0.00039422827042951607,0.0004609291959328265
50.66,2490.0016378861055,1992.4659140695253,316.5453296277182,3295.1275016585028,0.00039416470705033773,0.00046105374984706834
50.67,2489.5667931906196,1993.1976500057383,316.54532959948097,3294.8824182565463,0.00039410114367116156,0.00046117974207675664
50.68,2489.0303601564005,1993.9280072508186,316.5453295772116,3294.735925807043,0.0003940375802919889,0.00046130717810971924
50.690000000000005,2488.396203315141,1994.655714789792,316.5453295784345,3294.6842145531073,0.0003939740169128172,0.0004614360450769043
50.699999999999996,2487.742596022729,1995.3837142264658,316.54532958248313,3294.650595406268,0.0003939104535336443,0.00046156631155247675
50.71,2487.159454210188,1996.1062465499615,316.54532958187724,3294.557307341043,0.0003938468901544718,0.00046169792828809435
50.72,2486.650127485867,1996.8245115347481,316.54532958961806,3294.3984400903323,0.000393783326775299,0.00046183082809083406
50.730000000000004,2486.1454577455215,1997.54493176809,316.54532960612516,3294.233794452264,0.0003937197633961249,0.0004619649172160513
50.74,2485.592526880053,1998.2584551103162,316.5453296343166,3294.118096885583,0.00039365620001694885,0.0004621000813298542
50.75,2484.9950742659303,1998.9688634650934,316.54532965591545,3294.045507295299,0.0003935926366377691,0.0004622361920575043
50.760000000000005,2484.4060666407986,1999.6826201196625,316.54532966736275,3293.963223912427,0.0003935290732585887,0.0004623731073739685
50.77,2483.8590332168806,2000.4001022147336,316.54532967803067,3293.840113241494,0.0003934655098794066,0.000462510672474415
50.78,2483.3280472227234,2001.1140616954954,316.5453296864099,3293.7055606658464,0.0003934019465002241,0.00046264872197497575
50.79,2482.754010935169,2001.8193785378069,316.54532969149136,3293.6183276109746,0.00039333838312104034,0.00046278708228312583
50.800000000000004,2482.1011084548372,2002.5202358182112,316.5453296912388,3293.608030350396,0.0003932748197418568,0.000462925574021353
50.81,2481.3970474435328,2003.2190088919483,316.5453296889615,3293.6481252045082,0.0003932112563626731,0.0004630640145485625
50.82,2480.6937898752662,2003.920074011981,316.54532968843745,3293.689663100261,0.00039314769298349,0.00046320220459012567
50.83,2480.008275988675,2004.6212237708369,316.54532969392943,3293.7165882161075,0.0003930841296043064,0.000463339931479745
50.84,2479.3120874635315,2005.3201512325682,316.5453296985603,3293.755285696501,0.0003930205662251222,0.0004634769863058131
50.85,2478.5668887790303,2006.017839766502,316.54532970689695,3293.8406188485683,0.00039295700284593766,0.00046361316762273935
50.86000000000001,2477.7639145452677,2006.7168012840052,316.5453297059725,3293.9787221597508,0.0003928934394667518,0.0004637482852248155
50.87,2476.9330909855685,2007.426140296041,316.54532969019994,3294.1330252544017,0.00039282987608756743,0.00046388216519093237
50.88,2476.13660118987,2008.136357208501,316.545329679036,3294.2548106712693,0.00039276631270838475,0.00046401465788168154
50.89,2475.390566709398,2008.8465337846385,316.5453296782846,3294.3293127315987,0.0003927027493292026,0.0004641456369449915
50.900000000000006,2474.6688376517686,2009.5510677623665,316.5453296749719,3294.3860710832946,0.0003926391859500201,0.00046427500172080915
50.91,2473.925830087778,2010.255560298695,316.5453296668444,3294.4631184916066,0.0003925756225708386,0.0004644026800435315
50.92,2473.15586474436,2010.9596929747054,316.54532965872426,3294.5639585484428,0.00039251205919165773,0.000464528630607761
50.93,2472.4041369871993,2011.6603751033485,316.545329637405,3294.6493316153264,0.0003924484958124779,0.0004646528448192626
50.940000000000005,2471.7220515511526,2012.360807066299,316.54532961244064,3294.6677755470077,0.00039238493243330127,0.00046477534794982825
50.949999999999996,2471.1356123327755,2013.059744279191,316.54532959723457,3294.5948567261044,0.00039232136905412645,0.00046489619963085364
50.96,2470.620876514466,2013.7673860059447,316.5453295948462,3294.4458991520264,0.0003922578056749529,0.0004650154935937316
50.97,2470.1394936813717,2014.4802730726612,316.54532959597253,3294.25949131808,0.00039219424229577855,0.00046513335670585307
50.980000000000004,2469.649510265035,2015.200695037697,316.54532959723457,3294.0737994178803,0.00039213067891660477,0.0004652499472397507
50.989999999999995,2469.142623615416,2015.9155885145708,316.5453296078142,3293.9081905000935,0.00039206711553743017,0.00046536545257904583
51.0,2468.623129768841,2016.6222238019486,316.54532960968726,3293.76227810915,0.00039200355215825427,0.00046548008580739146
51.01,2468.097459363318,2017.3203054863604,316.54532961244064,3293.630772982315,0.0003919399887790793,0.00046559408192729985
51.02,2467.5559910908805,2018.0181123550615,316.5453296173059,3293.515197941764,0.00039187642539990284,0.00046570769396305845
51.03,2466.9861002820835,2018.7233941154984,316.5453296343166,3293.4217539931637,0.0003918128620207269,0.0004658211885835219
51.04,2466.387649234134,2019.4296942827707,316.5453296676489,3293.357262185458,0.00039174929864154703,0.00046593484124536947
51.050000000000004,2465.7583922041376,2020.130915073246,316.5453296852826,3293.3266962837574,0.00039168573526236435,0.00046604893332151084
51.06,2465.0971134420456,2020.8301550778951,316.54532968843745,3293.329102791734,0.00039162217188318097,0.0004661637477959954
51.07000000000001,2464.414981221467,2021.5263906479663,316.5453297039403,3293.354774050748,0.00039155860850399765,0.0004662795618095905
51.08,2463.7161134988705,2022.2306053754626,316.5453297224751,3293.3953046652264,0.0003914950451248112,0.0004663966417533922
51.09,2463.0102068930873,2022.9243772013601,316.5453297252802,3293.451494906799,0.0003914314817456241,0.00046651523857843134
51.1,2462.2896586388824,2023.6134136112692,316.5453297250234,3293.527402422876,0.0003913679183664371,0.0004666355827505757
51.11000000000001,2461.5501070938712,2024.3073286861465,316.54532972815593,3293.6211247207398,0.0003913043549872501,0.00046675786755620113
51.12,2460.799705091945,2025.0123315767862,316.5453297235223,3293.715912860739,0.0003912407916080624,0.0004668822602334612
51.13,2460.061754167776,2025.7376837449506,316.54532969789796,3293.7793801692906,0.0003911772282288763,0.0004670088988911944
51.14,2459.3898314031794,2026.4699336515416,316.5453296693909,3293.7698403623817,0.0003911136648496938,0.00046713788980637643
51.150000000000006,2458.8105624838686,2027.2237365194226,316.5453296584626,3293.654746479129,0.00039105010147051346,0.0004672692811743128
51.16,2458.325891710109,2027.989260482514,316.54532964636496,3293.436374258298,0.0003909865380913331,0.00046740308517089597
51.17,2457.9096890679457,2028.746352991166,316.5453296264585,3293.158358412719,0.0003909229747121552,0.00046753928090522204
51.18,2457.495331656101,2029.489559862066,316.5453296084,3292.8893271653546,0.0003908594113329789,0.00046767781427152683
51.190000000000005,2457.0105016765788,2030.22459679164,316.5453295997609,3292.694530891669,0.0003907958479538046,0.0004678185982825287
51.199999999999996,2456.4296429026112,2030.953017425173,316.54532959597253,3292.595815162797,0.00039073228457463,0.0004679615138718622
51.21,2455.7900619913803,2031.6829394635633,316.54532958784375,3292.5498569525603,0.0003906687211954565,0.00046810641117012625
51.22,2455.162193808857,2032.419335422428,316.54532958219914,3292.4869162216337,0.0003906051578162835,0.00046825311123792487
51.230000000000004,2454.5903912811523,2033.1546342765964,316.54532957614657,3292.371661261878,0.00039054159443711113,0.00046840140820349067
51.24,2454.0465280996646,2033.8822078959859,316.54532957384146,3292.237730465179,0.00039047803105793935,0.0004685510719579745
51.25,2453.448943623088,2034.599245898037,316.5453295855637,3292.1644333138756,0.00039041446767876746,0.000468701843610838
51.26,2452.7396469393034,2035.3120190647553,316.54532960461097,3292.2007145894872,0.0003903509042995933,0.00046885343732832197
51.27,2451.956476802869,2036.0179828396065,316.5453296287663,3292.3121796758746,0.0003902873409204176,0.0004690055519574831
51.28,2451.1945942101274,2036.724465044422,316.5453296627819,3292.403006506762,0.00039022377754123857,0.0004691578753158209
51.29,2450.538419739307,2037.432636174965,316.54532968437525,3292.392943792898,0.00039016021416205605,0.00046931007160651723
51.3,2449.983125492851,2038.1436334215762,316.5453296945184,3292.2855413124066,0.0003900966507828727,0.00046946178834886363
51.31,2449.4413503141545,2038.8595442130204,316.5453297065442,3292.1620484029113,0.00039003308740368815,0.000469612673876517
51.32,2448.83778553348,2039.5679264206406,316.54532971206294,3292.1043699048523,0.00038996952402450233,0.0004697623826834743
51.33,2448.155233590478,2040.2663424026023,316.5453297108661,3292.129770553161,0.00038990596064531673,0.0004699105807978389
51.339999999999996,2447.444280967873,2040.9606280045937,316.54532971714997,3292.1877253881607,0.0003898423972661311,0.0004700569509025537
51.35,2446.774707659192,2041.6478114147108,316.545329715541,3292.2128780207368,0.00038977883388694427,0.0004702011975085782
51.36,2446.1703217725194,2042.3318725593824,316.54532971122035,3292.1785108702916,0.000389715270507759,0.00047034305201846437
51.37,2445.604772594045,2043.0192747084584,316.54532970747755,3292.102318543162,0.000389651707128573,0.00047048227780125285
51.38,2445.0538876493183,2043.7093676221964,316.5453297065442,3292.0068292347614,0.0003895881437493885,0.00047061867867970967
51.39,2444.5214145594946,2044.4007638730059,316.54532970901465,3291.891047756377,0.00038952458037020267,0.0004707520994445024
51.400000000000006,2444.02559839648,2045.0893240301336,316.5453296886937,3291.742597447086,0.00038946101699101766,0.00047088242926589095
51.410000000000004,2443.5556785463473,2045.7773711878524,316.54532966100805,3291.571389692266,0.0003893974536118359,0.0004710096046901295
51.42,2443.065076702851,2046.463670571632,316.5453296480533,3291.422325879047,0.0003893338902326565,0.0004711336118465063
51.43,2442.5115569135032,2047.1442429582025,316.54532962162557,3291.3379385316935,0.0003892703268534773,0.0004712544877550585
51.440000000000005,2441.897962885591,2047.8214662446949,316.5453295827536,3291.3131526987772,0.0003892067634743032,0.0004713723206730626
51.45,2441.283926599464,2048.491198032908,316.54532955761397,3291.295682107139,0.00038914320009513187,0.0004714872494491015
51.46,2440.724247462582,2049.1540828222915,316.54532954541236,3291.234154928651,0.0003890796367159628,0.0004715994618876096
51.47,2440.214446164963,2049.8095256031374,316.5453295527832,3291.132817825902,0.0003890160733367939,0.00047170919217262434
51.480000000000004,2439.6779226730164,2050.4690535327477,316.54532956115503,3291.0541327718074,0.00038895250995762336,0.0004718167172924857
51.49,2439.0533003555765,2051.1266111602126,316.54532956923623,3291.0609730956353,0.00038888894657845277,0.00047192235281557976
51.5,2438.330010122941,2051.786696381908,316.5453295911217,3291.15882641022,0.0003888253831992806,0.0004720264476769118
51.51,2437.564994837414,2052.4494707803965,316.5453296158048,3291.2933328861013,0.00038876181982010563,0.00047212937852901136
51.52,2436.8356415927774,2053.112287249877,316.5453296467113,3291.3948350341625,0.0003886982564409285,0.0004722315437077879
51.53,2436.1730367291043,2053.778221543741,316.5453296782846,3291.429491250562,0.0003886346930617473,0.0004723333606002712
51.54,2435.560361981931,2054.4439328724534,316.5453297003784,3291.4142605825564,0.00038857112968256383,0.0004724352564090909
51.55,2434.951461775815,2055.1120456768986,316.5453297166436,3291.3898782037422,0.0003885075663033782,0.0004725376609789216
51.56,2434.3250005133955,2055.77753094112,316.54532972850495,3291.3817271597313,0.0003884440029241915,0.0004726410003339737
51.57,2433.691621616778,2056.440930128977,316.5453297324813,3291.379822421009,0.0003883804395450035,0.0004727456905543931
51.580000000000005,2433.083574741056,2057.104459811228,316.5453297387426,3291.3538852763486,0.00038831687616581594,0.0004728521315369303
51.589999999999996,2432.517471871632,2057.7742533004653,316.5453297478837,3291.28233318095,0.0003882533127866267,0.0004729607011436137
51.6,2431.995937216347,2058.4442767074834,316.54532975220127,3291.1683030629547,0.0003881897494074373,0.00047307174966724347
51.61,2431.495441031422,2059.1135058534387,316.54532974175675,3291.0335298768146,0.0003881261860282472,0.0004731855917080106
51.620000000000005,2431.0030258015504,2059.780070375552,316.5453297108661,3290.892171574635,0.0003880626226490599,0.00047330247641338144
51.629999999999995,2430.5211461390836,2060.4440321612915,316.5453296739646,3290.7412693087776,0.000387999059269876,0.00047342261460412945
51.64,2430.0593941780317,2061.1055634640015,316.54532964204407,3290.573772639242,0.00038793549589069613,0.0004735461759169166
51.65,2429.6055895717386,2061.768066567708,316.5453296213585,3290.400783078456,0.0003878719325115186,0.00047367328443475123
51.660000000000004,2429.123171028003,2062.4253287647716,316.5453296010508,3290.2618506211174,0.0003878083691323429,0.0004738040127138344
51.67,2428.555531508887,2063.085521756686,316.5453295835266,3290.20264207862,0.00038774480575316946,0.0004739383888954415
51.68,2427.8872032233153,2063.7466992811296,316.5453295751395,3290.2396713491576,0.0003876812423739973,0.00047407639614915637
51.690000000000005,2427.1516114665,2064.406619783919,316.54532957614657,3290.34260846058,0.0003876176789948255,0.00047421797291304145
