Time,Strain_Energy,Surface_Energy,crack_tip_x,crack_tip_y
3.06e-06,299.4059721298045,0.02941967056977611,0.049,0.025
3.0700000000000003e-06,300.6163316286591,0.029690143126444402,0.049,0.025
3.08e-06,301.82601683472285,0.02996163728769681,0.049,0.025
3.09e-06,303.03500630092077,0.03023415944314179,0.049,0.025
3.1e-06,304.24328646724996,0.03050771359323798,0.049,0.025
3.11e-06,305.45085217455284,0.030782300316189448,0.049,0.025
3.12e-06,306.65770652448646,0.03105791568438051,0.049,0.025
3.13e-06,307.8638602082892,0.03133455091825967,0.049,0.025
3.14e-06,309.0693304749986,0.031612192192974856,0.049,0.025
3.15e-06,310.2741399063543,0.03189082057104067,0.049,0.025
3.1600000000000002e-06,311.478315123045,0.0321704123294326,0.049,0.025
3.17e-06,312.6818854842624,0.03245093949915097,0.049,0.025
3.18e-06,313.88488178101915,0.032732370503851534,0.049,0.025
3.19e-06,315.0873348826041,0.03301467211381807,0.049,0.025
3.2e-06,316.28927430024106,0.03329781080410608,0.049,0.025
3.21e-06,317.49072666350025,0.03358175359040647,0.049,0.025
3.22e-06,318.6917141646044,0.03386646928327355,0.049,0.025
3.23e-06,319.8922530975227,0.03415192872121615,0.049,0.025
3.24e-06,321.09235266180303,0.034438105693836596,0.049,0.025
3.2500000000000002e-06,322.2920142195971,0.034724977354561704,0.049,0.025
3.26e-06,323.49123115749336,0.03501252478196608,0.049,0.025
3.27e-06,324.6899894304859,0.03530073385401157,0.049,0.025
3.28e-06,325.8882687652477,0.03558959587790079,0.049,0.025
3.2900000000000003e-06,327.0860443943482,0.035879108103883076,0.049,0.025
3.3e-06,328.2832891136963,0.03616927330005915,0.049,0.025
3.31e-06,329.4799754119209,0.036460099861512094,0.049,0.025
3.32e-06,330.6760774381077,0.0367516011296786,0.049,0.025
3.33e-06,331.8715726309949,0.03704379345382333,0.049,0.025
3.34e-06,333.0664429169204,0.0373366940837715,0.049,0.025
3.35e-06,334.26067547685346,0.03763031953806501,0.049,0.025
3.36e-06,335.45426315644534,0.03792468432295162,0.049,0.025
3.37e-06,336.6472046255537,0.03821980051122052,0.049,0.025
3.3800000000000002e-06,337.8395043843791,0.03851567789864659,0.049,0.025
3.39e-06,339.03117266456104,0.0388123244833747,0.049,0.025
3.4e-06,340.2222252050096,0.03910974756364459,0.049,0.025
3.41e-06,341.4126828217407,0.03940795514186169,0.049,0.025
3.42e-06,342.602570658549,0.03970695753417097,0.049,0.025
3.43e-06,343.7919170210823,0.04000676786153799,0.049,0.025
3.44e-06,344.9807517538854,0.04030740208749055,0.049,0.025
3.45e-06,346.1691042197492,0.040608877759231235,0.049,0.025
3.46e-06,347.35700104684196,0.040911211888285184,0.049,0.025
3.4700000000000002e-06,348.54446389993865,0.04121441877195829,0.049,0.025
3.48e-06,349.73150757828483,0.041518508966098905,0.049,0.025
3.49e-06,350.9181387326859,0.041823488410806235,0.049,0.025
3.5e-06,352.10435541398033,0.04212935769065646,0.049,0.025
3.5100000000000003e-06,353.2901475334873,0.042436112592260336,0.049,0.025
3.52e-06,354.4754981657268,0.04274374604318633,0.049,0.025
3.53e-06,355.6603854845277,0.0430522498232351,0.049,0.025
3.54e-06,356.84478501787584,0.04336161711533208,0.049,0.025
3.55e-06,358.02867187601663,0.04367184433417664,0.049,0.025
3.5600000000000002e-06,359.2120226405543,0.04398293196715369,0.049,0.025
3.57e-06,360.3948167004473,0.044294883944845063,0.049,0.025
3.58e-06,361.57703695228633,0.044607706896737535,0.049,0.025
3.59e-06,362.75866992705323,0.04492140858707233,0.049,0.025
3.6000000000000003e-06,363.9397055139542,0.04523599682283675,0.049,0.025
3.61e-06,365.12013651783536,0.045551477207634535,0.049,0.025
3.62e-06,366.29995827558645,0.04586785154450778,0.049,0.025
3.63e-06,367.4791684952905,0.04618511778126772,0.049,0.025
3.64e-06,368.65776738049937,0.04650327129313197,0.049,0.025
3.65e-06,369.83575798670125,0.046822307726085206,0.049,0.025
3.66e-06,371.0131466664872,0.047142224878052266,0.049,0.025
3.67e-06,372.18994340122384,0.04746302424111856,0.049,0.025
3.68e-06,373.3661618206822,0.04778471255041459,0.049,0.025
3.6900000000000002e-06,374.5418187724781,0.0481073022885184,0.049,0.025
3.7e-06,375.7169333982421,0.04843081101401776,0.049,0.025
3.71e-06,376.8915257833718,0.04875526031001623,0.049,0.025
3.72e-06,378.06561534571256,0.0490806754194031,0.049,0.025
3.7300000000000003e-06,379.23921920195556,0.049407082188617224,0.049,0.025
3.74e-06,380.4123507519608,0.0497345044657294,0.049,0.025
3.75e-06,381.5850186903984,0.050062962225975824,0.049,0.025
3.76e-06,382.7572265776171,0.05039247052489984,0.049,0.025
3.77e-06,383.9289730007266,0.050723039881517766,0.049,0.025
3.7800000000000002e-06,385.1002522606052,0.05105467646836372,0.049,0.025
3.79e-06,386.27105543785154,0.051387382370212835,0.049,0.025
3.8e-06,387.4413716461632,0.05172115638171433,0.049,0.025
3.81e-06,388.6111892788119,0.052055995114214784,0.049,0.025
3.82e-06,389.78049708502317,0.05239189452046113,0.049,0.025
3.83e-06,390.94928497259656,0.052728849808186505,0.049,0.025
3.8400000000000005e-06,392.1175444890085,0.053066856063033366,0.049,0.025
3.85e-06,393.2852690001868,0.05340590770539576,0.049,0.025
3.86e-06,394.4524536192194,0.05374599951357605,0.049,0.025
3.87e-06,395.61909496935573,0.054087126192616,0.049,0.025
3.88e-06,396.78519085555575,0.054429282905539646,0.049,0.025
3.89e-06,397.9507399089673,0.05477246696280565,0.049,0.025
3.9e-06,399.11574125404667,0.05511667817436486,0.049,0.025
3.91e-06,400.28019422046964,0.05546191943386114,0.049,0.025
3.92e-06,401.44409811287795,0.05580819673275671,0.049,0.025
3.9300000000000005e-06,402.6074520414535,0.056155519793941594,0.049,0.025
3.94e-06,403.770254820719,0.056503901674654404,0.049,0.025
3.95e-06,404.93250493897824,0.056853358517258576,0.049,0.025
3.96e-06,406.09420060183595,0.057203909007405664,0.049,0.025
3.97e-06,407.25533984744317,0.05755557284785186,0.049,0.025
3.98e-06,408.41592071537,0.05790836993853077,0.049,0.025
3.99e-06,409.57594144422154,0.05826231915088786,0.049,0.025
4e-06,410.73540066068256,0.05861743713736349,0.049,0.025
4.01e-06,411.894297517814,0.05897373901386192,0.049,0.025
4.0200000000000005e-06,413.0526317596278,0.059331237167278804,0.049,0.025
4.03e-06,414.21040369283344,0.05968994151990533,0.049,0.025
4.04e-06,415.36761408184134,0.06004985895771701,0.049,0.025
4.05e-06,416.5242639998818,0.06041099363842917,0.049,0.025
4.06e-06,417.68035469200004,0.06077334722322637,0.049,0.025
4.07e-06,418.8358875070597,0.06113691993194314,0.049,0.025
4.08e-06,419.99086395167774,0.06150170988820317,0.049,0.025
4.09e-06,421.14528588131975,0.06186771389973023,0.049,0.025
4.1e-06,422.29915581514916,0.06223492872317052,0.049,0.025
4.1100000000000005e-06,423.4524773253609,0.06260335071991557,0.049,0.025
4.12e-06,424.605255408082,0.06297297805289338,0.049,0.025
4.13e-06,425.7574967457311,0.06334381085249993,0.049,0.025
4.14e-06,426.90920976442646,0.06371585151551012,0.049,0.025
